,date,open,close,high,low,volume,code
467,2009-02-09,15.542,15.425,15.839,15.316,480839.2,601318
468,2009-02-10,15.258,15.443,15.677,15.141,244815.9,601318
469,2009-02-11,15.091,15.271,15.767,15.015,524477.12,601318
470,2009-02-12,15.407,15.222,15.569,14.821,308293.86,601318
471,2009-02-13,15.226,15.807,15.997,15.046,462439.28,601318
472,2009-02-16,15.902,16.186,16.533,15.902,423288.21,601318
473,2009-02-17,16.159,15.384,16.217,15.316,379747.07,601318
474,2009-02-18,14.924,14.537,15.136,14.402,399275.07,601318
475,2009-02-19,14.69,14.708,14.906,14.424,343069.02,601318
476,2009-02-20,14.717,14.884,14.961,14.506,234919.78,601318
477,2009-02-23,14.767,15.384,15.447,14.357,388041.31,601318
478,2009-02-24,15.051,14.537,15.159,14.325,492290.18,601318
479,2009-02-25,14.767,14.992,15.114,14.24,602421.62,601318
480,2009-02-26,14.857,14.51,15.366,14.37,473026.32,601318
481,2009-02-27,14.37,14.393,14.988,14.109,431959.28,601318
482,2009-03-02,14.384,14.091,14.384,13.717,306124.38,601318
483,2009-03-03,13.573,13.582,13.83,13.433,392258.61,601318
484,2009-03-04,13.717,14.943,14.943,13.717,516460.24,601318
485,2009-03-05,15.407,15.533,15.812,15.091,803734.97,601318
486,2009-03-06,15.091,15.307,15.609,15.064,426891.35,601318
487,2009-03-09,15.497,14.834,15.857,14.798,512191.1,601318
488,2009-03-10,14.641,15.551,15.677,14.352,355740.85,601318
489,2009-03-11,15.992,15.416,16.154,15.316,553975.94,601318
490,2009-03-12,15.37,16.199,16.217,15.006,527052.56,601318
491,2009-03-13,16.087,16.348,16.668,15.997,682774.04,601318
492,2009-03-16,16.285,16.533,16.596,15.857,377915.4,601318
493,2009-03-17,16.555,16.654,16.78,16.402,583655.1,601318
494,2009-03-18,16.713,16.47,16.803,16.425,428407.35,601318
495,2009-03-19,16.488,16.898,16.974,16.307,436334.46,601318
496,2009-03-20,16.848,16.371,16.893,16.217,347875.2,601318
497,2009-03-23,16.375,17.132,17.434,16.371,539951.18,601318
498,2009-03-24,17.794,17.402,17.889,17.253,455648.9,601318
499,2009-03-25,17.186,17.299,17.821,17.163,357641.38,601318
500,2009-03-26,17.321,17.686,17.884,17.186,328671.17,601318
501,2009-03-27,17.889,17.51,18.064,17.393,363169.19,601318
502,2009-03-30,17.434,16.898,17.47,16.826,392137.21,601318
503,2009-03-31,16.632,17.618,18.019,16.605,788234.61,601318
504,2009-04-01,17.546,17.47,17.929,17.339,537000.55,601318
505,2009-04-02,17.582,18.028,18.461,17.582,693878.9,601318
506,2009-04-03,18.362,18.105,18.402,17.979,424306.2,601318
507,2009-04-07,18.245,18.294,18.564,17.884,242347.76,601318
508,2009-04-08,18.033,17.488,18.294,17.443,314793.97,601318
509,2009-04-09,17.794,18.528,18.641,17.749,567171.59,601318
510,2009-04-10,18.731,19.091,19.308,18.596,458163.02,601318
511,2009-04-13,19.371,19.384,19.664,19.191,347834.32,601318
512,2009-04-14,19.145,19.218,19.371,19.082,370238.01,601318
513,2009-04-15,19.127,19.136,19.249,18.672,332536.61,601318
514,2009-04-16,19.191,19.001,19.366,18.857,204480.51,601318
515,2009-04-17,18.83,18.731,19.141,18.695,228823.08,601318
516,2009-04-20,18.587,18.925,19.087,18.479,272998.95,601318
517,2009-04-21,18.654,18.465,18.74,18.29,330335.95,601318
518,2009-04-22,18.605,17.943,18.875,17.794,418595.82,601318
519,2009-04-23,17.871,18.082,18.177,17.839,220560.57,601318
520,2009-04-24,18.285,17.812,18.362,17.749,181539.45,601318
521,2009-04-27,17.844,17.555,17.997,17.15,292738.82,601318
522,2009-04-28,17.127,16.961,17.411,16.839,477167.06,601318
